full_acc,strain,date,variant_count,variant_label,lineage
EPI_ISL_19743270,A/duck/NewYork/004074-009/2025,3/2/25,1132,V3,A
EPI_ISL_19743269,A/duck/Connecticut/004193-001/2025,3/2/25,1132,V3,A
EPI_ISL_19743262,A/duck/NewYork/004291-003/2025,3/2/25,1132,V3,A
EPI_ISL_19743260,A/duck/Pennsylvania/004292-003/2025,3/2/25,1132,V3,A
EPI_ISL_19743259,A/duck/NewYork/004295-004/2025,3/2/25,1132,V3,A
EPI_ISL_19743257,A/duck/Pennsylvania/004380-003/2025,3/2/25,1132,V3,A
EPI_ISL_19743226,A/duck/NewYork/003857-003/2025,3/2/25,1132,V3,A
EPI_ISL_19743224,A/duck/NewYork/004295-003/2025,3/2/25,1132,V3,A
EPI_ISL_19743217,A/mallard/USA/003319-003/2025,3/2/25,1132,V3,A
EPI_ISL_19743189,A/mallard/USA/001905-003/2025,3/2/25,1132,V3,A
EPI_ISL_19743184,A/mallard/Wyoming/002131-010/2025,3/2/25,1132,V3,A
EPI_ISL_19743182,A/mallard/Wyoming/002131-012/2025,3/2/25,1132,V3,A
EPI_ISL_19743181,A/mallard/NewYork/002329-001/2025,3/2/25,1132,V3,A
EPI_ISL_19743105,A/duck/Pennsylvania/003370-001/2025,3/2/25,1132,V3,A
EPI_ISL_19743088,A/mallard/NewHampshire/003045-077/2025,3/2/25,1132,V3,A
EPI_ISL_19743218,A/baldeagle/Michigan/003067-004/2025,3/2/25,1132,V3,A
EPI_ISL_19743195,A/baldeagle/Florida/003208-002/2025,3/2/25,1132,V3,A
EPI_ISL_19743112,A/baldeagle/Pennsylvania/002238-001/2025,3/2/25,1132,V3,A
EPI_ISL_19743093,A/baldeagle/NewYork/002322-001/2025,3/2/25,1132,V3,A
EPI_ISL_19743074,A/baldeagle/Florida/002422-001/2025,3/2/25,1132,V3,A
EPI_ISL_19743219,A/dairycow/USA/004046-001/2025,3/2/25,1132,V3,A
EPI_ISL_19809512,A/goose/USA/008575-001/2025,3/2/25,1132,V3,A
EPI_ISL_19809357,A/goose/USA/008575-002/2025,3/2/25,1132,V3,A
EPI_ISL_19809323,A/canadagoose/USA/007118-014/2025,3/2/25,1132,V3,A
EPI_ISL_19808964,A/canadagoose/USA/007118-015/2025,3/2/25,1132,V3,A
EPI_ISL_19808962,A/canadagoose/USA/007118-021/2025,3/2/25,1132,V3,A
EPI_ISL_19808960,A/canadagoose/USA/007459-001/2025,3/2/25,1132,V3,A
EPI_ISL_19808959,A/canadagoose/USA/001893-003/2025,3/2/25,1132,V3,A
EPI_ISL_19808956,A/canadagoose/USA/007841-001/2025,3/2/25,1132,V3,A
EPI_ISL_19808953,A/canadagoose/USA/007853-001/2025,3/2/25,1132,V3,A
EPI_ISL_19808952,A/canadagoose/USA/008079-001/2025,3/2/25,1132,V3,A
EPI_ISL_19808914,A/snowgoose/USA/002327-001/2025,3/2/25,1132,V3,A
EPI_ISL_19808896,A/canadagoose/USA/007118-031/2025,3/2/25,1132,V3,A
EPI_ISL_19777041,A/canadagoose/Michigan/002665-002/2025,3/2/25,1132,V3,A
EPI_ISL_19777031,A/canadagoose/USA/004847-003/2025,3/2/25,1132,V3,A
EPI_ISL_19777028,A/canadagoose/USA/005200-001/2025,3/2/25,1132,V3,A
EPI_ISL_19777027,A/canadagoose/USA/005220-001/2025,3/2/25,1132,V3,A
EPI_ISL_19777021,A/canadagoose/USA/005787-001/2025,3/2/25,1132,V3,A
EPI_ISL_19777005,A/canadagoose/NewYork/002736-001/2025,3/2/25,1132,V3,A
EPI_ISL_19777004,A/canadagoose/NewYork/002739-001/2025,3/2/25,1132,V3,A
EPI_ISL_19776960,A/canadagoose/WestVirginia/001893-002/2025,3/2/25,1132,V3,A
EPI_ISL_19776936,A/goose/NewJersey/001892-001/2025,3/2/25,1132,V3,A
EPI_ISL_19776930,A/canadagoose/USA/005145-001/2025,3/2/25,1132,V3,A
EPI_ISL_19776928,A/canadagoose/USA/005313-001/2025,3/2/25,1132,V3,A
EPI_ISL_19776924,A/goose/USA/005221-001/2025,3/2/25,1132,V3,A
EPI_ISL_19776908,A/canadagoose/USA/005787-002/2025,3/2/25,1132,V3,A
EPI_ISL_19776887,A/goose/USA/004310-001/2025,3/2/25,1132,V3,A
EPI_ISL_19809507,A/guineafowl/USA/008449-003/2025,3/2/25,1132,V3,A
EPI_ISL_19809355,A/guineafowl/USA/008449-001/2025,3/2/25,1132,V3,A
EPI_ISL_19809353,A/guineafowl/USA/008449-002/2025,3/2/25,1132,V3,A
EPI_ISL_19809424,A/turkey/USA/008583-002/2025,3/2/25,1132,V3,A
EPI_ISL_19809343,A/turkey/USA/008583-001/2025,3/2/25,1132,V3,A
EPI_ISL_19777227,A/turkey/Ohio/002649-002/2025,3/2/25,1132,V3,A
EPI_ISL_19777220,A/turkey/Ohio/002647-003/2025,3/2/25,1132,V3,A
EPI_ISL_19777215,A/turkey/Ohio/003046-001/2025,3/2/25,1132,V3,A
EPI_ISL_19777214,A/turkey/Ohio/003046-003/2025,3/2/25,1132,V3,A
EPI_ISL_19777212,A/turkey/Ohio/003048-002/2025,3/2/25,1132,V3,A
EPI_ISL_19777211,A/turkey/Ohio/003048-003/2025,3/2/25,1132,V3,A
EPI_ISL_19777210,A/turkey/Ohio/003048-004/2025,3/2/25,1132,V3,A
EPI_ISL_19777209,A/turkey/Ohio/002648-002/2025,3/2/25,1132,V3,A
EPI_ISL_19777208,A/turkey/Ohio/003235-001/2025,3/2/25,1132,V3,A
EPI_ISL_19777206,A/turkey/Ohio/003241-002/2025,3/2/25,1132,V3,A
EPI_ISL_19777193,A/turkey/Ohio/002650-002/2025,3/2/25,1132,V3,A
EPI_ISL_19777191,A/turkey/Indiana/002660-001/2025,3/2/25,1132,V3,A
EPI_ISL_19777190,A/turkey/Indiana/002660-003/2025,3/2/25,1132,V3,A
EPI_ISL_19777189,A/turkey/Indiana/002660-004/2025,3/2/25,1132,V3,A
EPI_ISL_19777183,A/turkey/Ohio/002647-004/2025,3/2/25,1132,V3,A
EPI_ISL_19777179,A/turkey/Ohio/003044-001/2025,3/2/25,1132,V3,A
EPI_ISL_19777178,A/turkey/Ohio/003044-002/2025,3/2/25,1132,V3,A
EPI_ISL_19777176,A/turkey/Ohio/003046-004/2025,3/2/25,1132,V3,A
EPI_ISL_19777172,A/turkey/Ohio/003237-002/2025,3/2/25,1132,V3,A
EPI_ISL_19777171,A/turkey/Ohio/003238-002/2025,3/2/25,1132,V3,A
EPI_ISL_19777170,A/turkey/Ohio/003241-004/2025,3/2/25,1132,V3,A
EPI_ISL_19777164,A/turkey/Ohio/002649-001/2025,3/2/25,1132,V3,A
EPI_ISL_19777134,A/turkey/USA/002647-001/2025,3/2/25,1132,V3,A
EPI_ISL_19777130,A/turkey/Ohio/002650-001/2025,3/2/25,1132,V3,A
EPI_ISL_19777129,A/turkey/Ohio/002650-003/2025,3/2/25,1132,V3,A
EPI_ISL_19777128,A/turkey/USA/002650-004/2025,3/2/25,1132,V3,A
EPI_ISL_19777123,A/turkey/Indiana/002660-002/2025,3/2/25,1132,V3,A
EPI_ISL_19777113,A/turkey/USA/002648-001/2025,3/2/25,1132,V3,A
EPI_ISL_19777111,A/turkey/Ohio/003048-001/2025,3/2/25,1132,V3,A
EPI_ISL_19777108,A/turkey/Ohio/003235-003/2025,3/2/25,1132,V3,A
EPI_ISL_19777107,A/turkey/Ohio/003238-001/2025,3/2/25,1132,V3,A
EPI_ISL_19777101,A/turkey/Ohio/003241-001/2025,3/2/25,1132,V3,A
EPI_ISL_19777100,A/turkey/Ohio/003241-003/2025,3/2/25,1132,V3,A
EPI_ISL_19777098,A/turkey/Ohio/002648-004/2025,3/2/25,1132,V3,A
EPI_ISL_19777068,A/turkey/USA/005482-001/2025,3/2/25,1132,V3,A
EPI_ISL_19777067,A/turkey/USA/005482-002/2025,3/2/25,1132,V3,A
EPI_ISL_19777063,A/turkey/USA/002647-002/2025,3/2/25,1132,V3,A
EPI_ISL_19777061,A/turkey/Ohio/002648-003/2025,3/2/25,1132,V3,A
EPI_ISL_19776988,A/cat/USA/005576-001/2025,3/2/25,1132,V3,A
EPI_ISL_19776987,A/cat/USA/005576-002/2025,3/2/25,1132,V3,A
EPI_ISL_19776927,A/cat/USA/005387-001/2025,3/2/25,1132,V3,A
EPI_ISL_19809338,A/greatblack-backedgull/USA/007119-003/2025,3/2/25,1132,V3,A
EPI_ISL_19809311,A/red-tailedhawk/USA/007118-050/2025,3/2/25,1132,V3,A
EPI_ISL_19809309,A/red-tailedhawk/USA/007118-056/2025,3/2/25,1132,V3,A
EPI_ISL_19809307,A/red-tailedhawk/USA/007152-003/2025,3/2/25,1132,V3,A
EPI_ISL_19809304,A/baldeagle/USA/007118-074/2025,3/2/25,1132,V3,A
EPI_ISL_19809295,A/commonmerganser/USA/007118-070/2025,3/2/25,1132,V3,A
EPI_ISL_19809293,A/greatblack-backedgull/USA/007118-039/2025,3/2/25,1132,V3,A
EPI_ISL_19809291,A/greatblack-backedgull/USA/007118-041/2025,3/2/25,1132,V3,A
EPI_ISL_19809289,A/greatblack-backedgull/USA/007118-085/2025,3/2/25,1132,V3,A
EPI_ISL_19809283,A/greatblack-backedgull/USA/007118-091/2025,3/2/25,1132,V3,A
EPI_ISL_19809281,A/greatblack-backedgull/USA/007119-002/2025,3/2/25,1132,V3,A
EPI_ISL_19809013,A/greatblack-backedgull/USA/007119-001/2025,3/2/25,1132,V3,A
EPI_ISL_19809007,A/greatblack-backedgull/USA/007475-002/2025,3/2/25,1132,V3,A
EPI_ISL_19809000,A/greathornedowl/USA/007846-001/2025,3/2/25,1132,V3,A
EPI_ISL_19808997,A/grackle/USA/009017-003/2025,3/2/25,1132,V3,A
EPI_ISL_19808990,A/turkeyvulture/USA/007605-001/2025,3/2/25,1132,V3,A
EPI_ISL_19808984,A/blackvulture/USA/007839-001/2025,3/2/25,1132,V3,A
EPI_ISL_19808946,A/cooper'shawk/USA/007457-001/2025,3/2/25,1132,V3,A
EPI_ISL_19808945,A/commonloon/USA/007466-001/2025,3/2/25,1132,V3,A
EPI_ISL_19808929,A/muteswan/USA/007118-067/2025,3/2/25,1132,V3,A
EPI_ISL_19808927,A/falcon/USA/007118-057/2025,3/2/25,1132,V3,A
EPI_ISL_19808923,A/red-tailedhawk/USA/007654-001/2025,3/2/25,1132,V3,A
EPI_ISL_19808920,A/americancrow/USA/007118-086/2025,3/2/25,1132,V3,A
EPI_ISL_19808919,A/red-tailedhawk/USA/007673-004/2025,3/2/25,1132,V3,A
EPI_ISL_19808912,A/snowyowl/USA/007118-020/2025,3/2/25,1132,V3,A
EPI_ISL_19808908,A/red-shoulderedhawk/USA/007152-002/2025,3/2/25,1132,V3,A
EPI_ISL_19808907,A/baldeagle/USA/008086-001/2025,3/2/25,1132,V3,A
EPI_ISL_19808906,A/red-tailedhawk/USA/007118-048/2025,3/2/25,1132,V3,A
EPI_ISL_19808902,A/red-tailedhawk/USA/007119-004/2025,3/2/25,1132,V3,A
EPI_ISL_19808901,A/red-tailedhawk/USA/007119-007/2025,3/2/25,1132,V3,A
EPI_ISL_19777203,A/quail/Pennsylvania/003317-003/2025,3/2/25,1132,V3,A
EPI_ISL_19777036,A/greathornedowl/Pennsylvania/002836-001/2025,3/2/25,1132,V3,A
EPI_ISL_19777026,A/greathornedowl/USA/004841-001/2025,3/2/25,1132,V3,A
EPI_ISL_19777024,A/red-tailedhawk/USA/005554-001/2025,3/2/25,1132,V3,A
EPI_ISL_19777022,A/red-tailedhawk/USA/005780-001/2025,3/2/25,1132,V3,A
EPI_ISL_19776984,A/red-tailedhawk/USA/005542-001/2025,3/2/25,1132,V3,A
EPI_ISL_19776979,A/muteswan/USA/005781-001/2025,3/2/25,1132,V3,A
EPI_ISL_19776977,A/baldeagle/USA/005310-001/2025,3/2/25,1132,V3,A
EPI_ISL_19776971,A/muteswan/USA/005312-001/2025,3/2/25,1132,V3,A
EPI_ISL_19776966,A/red-tailedhawk/USA/005308-001/2025,3/2/25,1132,V3,A
EPI_ISL_19776938,A/greathornedowl/Pennsylvania/002836-002/2025,3/2/25,1132,V3,A
EPI_ISL_19776918,A/red-tailedhawk/USA/005551-001/2025,3/2/25,1132,V3,A
EPI_ISL_19776916,A/red-tailedhawk/USA/005754-002/2025,3/2/25,1132,V3,A
EPI_ISL_19776915,A/baldeagle/USA/005778-001/2025,3/2/25,1132,V3,A
EPI_ISL_19776906,A/greathornedowl/USA/005793-001/2025,3/2/25,1132,V3,A
EPI_ISL_19776903,A/herringgull/USA/005141-001/2025,3/2/25,1132,V3,A
EPI_ISL_19776895,A/falcon/USA/005229-001/2025,3/2/25,1132,V3,A
EPI_ISL_19809517,A/chicken/USA/008459-006/2025,3/2/25,1132,V3,A
EPI_ISL_19809505,A/chicken/USA/008464-003/2025,3/2/25,1132,V3,A
EPI_ISL_19809498,A/chicken/USA/008063-002/2025,3/2/25,1132,V3,A
EPI_ISL_19809494,A/chicken/USA/008065-008/2025,3/2/25,1132,V3,A
EPI_ISL_19809485,A/chicken/USA/008067-006/2025,3/2/25,1132,V3,A
EPI_ISL_19809483,A/chicken/USA/008067-007/2025,3/2/25,1132,V3,A
EPI_ISL_19809471,A/chicken/USA/008464-006/2025,3/2/25,1132,V3,A
EPI_ISL_19809469,A/chicken/USA/008459-007/2025,3/2/25,1132,V3,A
EPI_ISL_19809420,A/chicken/USA/008023-001/2025,3/2/25,1132,V3,A
EPI_ISL_19809418,A/chicken/USA/008023-002/2025,3/2/25,1132,V3,A
EPI_ISL_19809412,A/chicken/USA/008063-001/2025,3/2/25,1132,V3,A
EPI_ISL_19809406,A/chicken/USA/008067-002/2025,3/2/25,1132,V3,A
EPI_ISL_19809402,A/chicken/USA/008464-005/2025,3/2/25,1132,V3,A
EPI_ISL_19809400,A/chicken/USA/008067-005/2025,3/2/25,1132,V3,A
EPI_ISL_19809394,A/chicken/USA/008067-008/2025,3/2/25,1132,V3,A
EPI_ISL_19809386,A/chicken/USA/008575-003/2025,3/2/25,1132,V3,A
EPI_ISL_19809377,A/chicken/USA/008464-009/2025,3/2/25,1132,V3,A
EPI_ISL_19777224,A/chicken/Maryland/003479-002/2025,3/2/25,1132,V3,A
EPI_ISL_19777213,A/chicken/Ohio/003047-001/2025,3/2/25,1132,V3,A
EPI_ISL_19777159,A/chicken/USA/005479-001/2025,3/2/25,1132,V3,A
EPI_ISL_19777151,A/chicken/USA/006013-002/2025,3/2/25,1132,V3,A
EPI_ISL_19777139,A/chicken/USA/005481-005/2025,3/2/25,1132,V3,A
EPI_ISL_19777136,A/chicken/USA/005481-006/2025,3/2/25,1132,V3,A
EPI_ISL_19777131,A/chicken/Maryland/003479-001/2025,3/2/25,1132,V3,A
EPI_ISL_19777120,A/chicken/Delaware/002825-001/2025,3/2/25,1132,V3,A
EPI_ISL_19777112,A/chicken/Ohio/003047-002/2025,3/2/25,1132,V3,A
EPI_ISL_19777110,A/chicken/Ohio/003106-001/2025,3/2/25,1132,V3,A
EPI_ISL_19777099,A/chicken/Idaho/003245-001/2025,3/2/25,1132,V3,A
EPI_ISL_19777081,A/chicken/USA/006013-001/2025,3/2/25,1132,V3,A
EPI_ISL_19777080,A/chicken/USA/006013-003/2025,3/2/25,1132,V3,A
EPI_ISL_19809454,A/duck/USA/008464-011/2025,3/2/25,1132,V3,A
EPI_ISL_19809442,A/duck/USA/008065-005/2025,3/2/25,1132,V3,A
EPI_ISL_19809440,A/duck/USA/008067-010/2025,3/2/25,1132,V3,A
EPI_ISL_19809372,A/duck/USA/008463-001/2025,3/2/25,1132,V3,A
EPI_ISL_19809370,A/duck/USA/008065-004/2025,3/2/25,1132,V3,A
EPI_ISL_19809368,A/duck/USA/008067-009/2025,3/2/25,1132,V3,A
EPI_ISL_19809363,A/duck/USA/008067-011/2025,3/2/25,1132,V3,A
EPI_ISL_19809325,A/bufflehead/USA/007118-043/2025,3/2/25,1132,V3,A
EPI_ISL_19808982,A/bufflehead/USA/007118-030/2025,3/2/25,1132,V3,A
EPI_ISL_19808975,A/bufflehead/USA/007118-046/2025,3/2/25,1132,V3,A
EPI_ISL_19808973,A/bufflehead/USA/007118-092/2025,3/2/25,1132,V3,A
EPI_ISL_19808971,A/bufflehead/USA/007119-015/2025,3/2/25,1132,V3,A
EPI_ISL_19808937,A/mallard/USA/007729-003/2025,3/2/25,1132,V3,A
EPI_ISL_19808935,A/mallard/USA/007729-023/2025,3/2/25,1132,V3,A
EPI_ISL_19777166,A/duck/Pennsylvania/003317-001/2025,3/2/25,1132,V3,A
EPI_ISL_19777165,A/duck/Pennsylvania/003317-002/2025,3/2/25,1132,V3,A
EPI_ISL_19777047,A/mallard/Michigan/002663-004/2025,3/2/25,1132,V3,A
EPI_ISL_19777046,A/mallard/Michigan/002663-007/2025,3/2/25,1132,V3,A
EPI_ISL_19777045,A/mallard/Michigan/002663-010/2025,3/2/25,1132,V3,A
EPI_ISL_19777043,A/mallard/Michigan/002663-026/2025,3/2/25,1132,V3,A
EPI_ISL_19777011,A/mallard/Michigan/002663-005/2025,3/2/25,1132,V3,A
EPI_ISL_19777010,A/mallard/Michigan/002663-006/2025,3/2/25,1132,V3,A
EPI_ISL_19777007,A/mallard/Michigan/002663-034/2025,3/2/25,1132,V3,A
EPI_ISL_19776972,A/duck/USA/004847-001/2025,3/2/25,1132,V3,A
EPI_ISL_19776956,A/mallard/Michigan/002663-011/2025,3/2/25,1132,V3,A
EPI_ISL_19776953,A/mallard/Michigan/002663-014/2025,3/2/25,1132,V3,A
EPI_ISL_19776947,A/mallard/Michigan/002663-031/2025,3/2/25,1132,V3,A
EPI_ISL_19776905,A/commongoldeneye/USA/005794-001/2025,3/2/25,1132,V3,A
EPI_ISL_19776902,A/mallard/USA/005332-007/2025,3/2/25,1132,V3,A
EPI_ISL_19713069,A/canadagoose/USA/001351-001/2025,3/2/25,1132,V3,A
EPI_ISL_19712995,A/cacklinggoose/USA/000848-001/2025,3/2/25,1132,V3,A
EPI_ISL_19712993,A/canadagoose/USA/000858-002/2025,3/2/25,1132,V3,A
EPI_ISL_19712985,A/goose/USA/001250-002/2025,3/2/25,1132,V3,A
EPI_ISL_19712984,A/canadagoose/USA/001284-001/2025,3/2/25,1132,V3,A
EPI_ISL_19712983,A/canadagoose/USA/001315-001/2025,3/2/25,1132,V3,A
EPI_ISL_19712973,A/canadagoose/USA/001672-001/2025,3/2/25,1132,V3,A
EPI_ISL_19712968,A/canadagoose/USA/001719-004/2025,3/2/25,1132,V3,A
EPI_ISL_19712952,A/canadagoose/USA/000858-003/2025,3/2/25,1132,V3,A
EPI_ISL_19712929,A/canadagoose/USA/001320-001/2025,3/2/25,1132,V3,A
EPI_ISL_19712928,A/snowgoose/USA/000713-001/2025,3/2/25,1132,V3,A
EPI_ISL_19712921,A/canadagoose/USA/001550-001/2025,3/2/25,1132,V3,A
EPI_ISL_19712913,A/canadagoose/USA/001719-007/2025,3/2/25,1132,V3,A
EPI_ISL_19712990,A/trumpeterswan/USA/000948-004/2025,3/2/25,1132,V3,A
EPI_ISL_19713071,A/greathornedowl/USA/001349-001/2025,3/2/25,1132,V3,A
EPI_ISL_19712998,A/red-tailedhawk/USA/000839-001/2025,3/2/25,1132,V3,A
EPI_ISL_19712987,A/greathornedowl/USA/000975-004/2025,3/2/25,1132,V3,A
EPI_ISL_19712975,A/red-tailedhawk/USA/001425-001/2025,3/2/25,1132,V3,A
EPI_ISL_19712974,A/swallow/USA/001575-003/2025,3/2/25,1132,V3,A
EPI_ISL_19712947,A/green-wingedteal/USA/001064-002/2025,3/2/25,1132,V3,A
EPI_ISL_19712920,A/swallow/USA/001575-001/2025,3/2/25,1132,V3,A
EPI_ISL_19712967,A/mallard/USA/001719-006/2025,3/2/25,1132,V3,A
EPI_ISL_19712915,A/mallard/USA/001682-012/2025,3/2/25,1132,V3,A
EPI_ISL_19712972,A/baldeagle/USA/000782-001/2025,3/2/25,1132,V3,A
EPI_ISL_19712966,A/baldeagle/USA/001791-001/2025,3/2/25,1132,V3,A
EPI_ISL_19712922,A/baldeagle/USA/000778-001/2025,3/2/25,1132,V3,A
EPI_ISL_19749443,A/Wyoming/01/2025,3/2/25,1132,V3,A
EPI_ISL_19851195,A/turkey/USA/011532-002/2025,3/2/25,1132,V3,A
EPI_ISL_19785995,A/turkey/Ohio/25-003237-001-R2/2025,3/2/25,1132,V3,A
EPI_ISL_19851178,A/skunk/USA/011566-001/2025,3/2/25,1132,V3,A
EPI_ISL_19851150,A/skunk/USA/011119-001/2025,3/2/25,1132,V3,A
EPI_ISL_19851149,A/skunk/USA/011119-002/2025,3/2/25,1132,V3,A
EPI_ISL_19851192,A/hoodedmerganser/USA/007119-005-R2/2025,3/2/25,1132,V3,A
EPI_ISL_19851186,A/cooper'shawk/USA/011693-001/2025,3/2/25,1132,V3,A
EPI_ISL_19851181,A/red-tailedhawk/USA/011104-001/2025,3/2/25,1132,V3,A
EPI_ISL_19851167,A/baldeagle/USA/010933-001/2025,3/2/25,1132,V3,A
EPI_ISL_19851159,A/greathornedowl/USA/011541-001/2025,3/2/25,1132,V3,A
EPI_ISL_19851158,A/greathornedowl/USA/011691-001/2025,3/2/25,1132,V3,A
EPI_ISL_19851157,A/greathornedowl/USA/011694-001/2025,3/2/25,1132,V3,A
EPI_ISL_19851152,A/red-tailedhawk/USA/010964-001/2025,3/2/25,1132,V3,A
EPI_ISL_19851151,A/red-tailedhawk/USA/011692-003/2025,3/2/25,1132,V3,A
EPI_ISL_19851148,A/blackvulture/USA/011728-003/2025,3/2/25,1132,V3,A
EPI_ISL_19851146,A/turkeyvulture/USA/011519-002/2025,3/2/25,1132,V3,A
EPI_ISL_19851145,A/blackvulture/USA/011728-002/2025,3/2/25,1132,V3,A
EPI_ISL_19851144,A/blackvulture/USA/011728-001/2025,3/2/25,1132,V3,A
EPI_ISL_19851142,A/snowyowl/USA/011610-001/2025,3/2/25,1132,V3,A
EPI_ISL_19851262,A/chicken/USA/012098-004/2025,3/2/25,1132,V3,A
EPI_ISL_19851201,A/chicken/USA/011483-002/2025,3/2/25,1132,V3,A
EPI_ISL_19851199,A/chicken/USA/011483-007/2025,3/2/25,1132,V3,A
EPI_ISL_19851194,A/chicken/USA/011734-001/2025,3/2/25,1132,V3,A
EPI_ISL_19786015,A/chicken/Ohio/25-003105-001-R2/2025,3/2/25,1132,V3,A
EPI_ISL_19851244,A/duck/USA/011483-005/2025,3/2/25,1132,V3,A
EPI_ISL_19851235,A/duck/USA/011552-007/2025,3/2/25,1132,V3,A
EPI_ISL_19851226,A/duck/USA/011552-008/2025,3/2/25,1132,V3,A
EPI_ISL_19820706,A/canadagoose/USA/009028-001/2025,3/2/25,1132,V3,A
EPI_ISL_19820697,A/canadagoose/USA/001719-005-R2/2025,3/2/25,1132,V3,A
EPI_ISL_19820696,A/canadagoose/USA/003129-002-R2/2025,3/2/25,1132,V3,A
EPI_ISL_19820658,A/canadagoose/USA/009512-001/2025,3/2/25,1132,V3,A
EPI_ISL_19820657,A/canadagoose/USA/009512-002/2025,3/2/25,1132,V3,A
EPI_ISL_19820587,A/canadagoose/USA/009028-002/2025,3/2/25,1132,V3,A
EPI_ISL_19820586,A/canadagoose/USA/009028-003/2025,3/2/25,1132,V3,A
EPI_ISL_19755825,A/cacklinggoose/USA/003592-001/2025,3/2/25,1132,V3,A
EPI_ISL_19755822,A/canadagoose/USA/003296-001/2025,3/2/25,1132,V3,A
EPI_ISL_19755821,A/canadagoose/USA/003297-004/2025,3/2/25,1132,V3,A
EPI_ISL_19755820,A/canadagoose/USA/003297-005/2025,3/2/25,1132,V3,A
EPI_ISL_19755817,A/canadagoose/USA/003297-008/2025,3/2/25,1132,V3,A
EPI_ISL_19755816,A/canadagoose/USA/003297-009/2025,3/2/25,1132,V3,A
EPI_ISL_19755814,A/canadagoose/USA/003298-004/2025,3/2/25,1132,V3,A
EPI_ISL_19755813,A/canadagoose/USA/003298-007/2025,3/2/25,1132,V3,A
EPI_ISL_19755812,A/canadagoose/USA/003298-008/2025,3/2/25,1132,V3,A
EPI_ISL_19755811,A/canadagoose/USA/003299-001/2025,3/2/25,1132,V3,A
EPI_ISL_19755810,A/canadagoose/USA/003299-002/2025,3/2/25,1132,V3,A
EPI_ISL_19755809,A/canadagoose/USA/003299-003/2025,3/2/25,1132,V3,A
EPI_ISL_19755808,A/canadagoose/USA/003299-004/2025,3/2/25,1132,V3,A
EPI_ISL_19820841,A/turkey/USA/005331-001-R2/2025,3/2/25,1132,V3,A
EPI_ISL_19820834,A/turkey/USA/005336-001-R2/2025,3/2/25,1132,V3,A
EPI_ISL_19820828,A/turkey/USA/005336-002-R2/2025,3/2/25,1132,V3,A
EPI_ISL_19820788,A/turkey/USA/009532-001/2025,3/2/25,1132,V3,A
EPI_ISL_19820786,A/turkey/USA/009532-002/2025,3/2/25,1132,V3,A
EPI_ISL_19820565,A/cat/USA/009022-001/2025,3/2/25,1132,V3,A
EPI_ISL_19820562,A/cat/USA/009022-003/2025,3/2/25,1132,V3,A
EPI_ISL_19820560,A/cat/USA/009022-005/2025,3/2/25,1132,V3,A
EPI_ISL_19689849,A/cat/USA/000089-001/2025,3/2/25,1132,V3,A
EPI_ISL_19820699,A/skunk/USA/009388-001/2025,3/2/25,1132,V3,A
EPI_ISL_19820698,A/weasel/USA/002912-001-R2/2025,3/2/25,1132,V3,A
EPI_ISL_19820768,A/greathornedowl/USA/009190-001/2025,3/2/25,1132,V3,A
EPI_ISL_19820761,A/brownpelican/USA/009321-001/2025,3/2/25,1132,V3,A
EPI_ISL_19820754,A/greathornedowl/USA/009374-001/2025,3/2/25,1132,V3,A
EPI_ISL_19820738,A/red-tailedhawk/USA/009169-003/2025,3/2/25,1132,V3,A
EPI_ISL_19820725,A/red-tailedhawk/USA/008088-004/2025,3/2/25,1132,V3,A
EPI_ISL_19820723,A/merganser/USA/008088-005/2025,3/2/25,1132,V3,A
EPI_ISL_19820691,A/brownpelican/USA/008328-003/2025,3/2/25,1132,V3,A
EPI_ISL_19820686,A/red-tailedhawk/USA/009181-001/2025,3/2/25,1132,V3,A
EPI_ISL_19820680,A/red-tailedhawk/USA/009375-001/2025,3/2/25,1132,V3,A
EPI_ISL_19820678,A/cooper'shawk/USA/009394-001/2025,3/2/25,1132,V3,A
EPI_ISL_19820653,A/baldeagle/USA/009035-001/2025,3/2/25,1132,V3,A
EPI_ISL_19820645,A/red-shoulderedhawk/USA/009169-002/2025,3/2/25,1132,V3,A
EPI_ISL_19820643,A/turkeyvulture/USA/009169-004/2025,3/2/25,1132,V3,A
EPI_ISL_19820636,A/red-tailedhawk/USA/009176-001/2025,3/2/25,1132,V3,A
EPI_ISL_19820630,A/turkeyvulture/USA/009513-001/2025,3/2/25,1132,V3,A
EPI_ISL_19820625,A/baldeagle/USA/009618-001/2025,3/2/25,1132,V3,A
EPI_ISL_19820597,A/greathornedowl/USA/008805-001/2025,3/2/25,1132,V3,A
EPI_ISL_19820593,A/red-shoulderedhawk/USA/008848-001/2025,3/2/25,1132,V3,A
EPI_ISL_19820590,A/greathornedowl/USA/009026-001/2025,3/2/25,1132,V3,A
EPI_ISL_19820579,A/red-tailedhawk/USA/009034-001/2025,3/2/25,1132,V3,A
EPI_ISL_19820526,A/brownpelican/USA/008328-001/2025,3/2/25,1132,V3,A
EPI_ISL_19820519,A/brownpelican/USA/008328-002/2025,3/2/25,1132,V3,A
EPI_ISL_19851286,A/chicken/USA/011237-001/2025,3/2/25,1132,V3,A
EPI_ISL_19851272,A/chicken/USA/012098-003/2025,3/2/25,1132,V3,A
EPI_ISL_19820857,A/chicken/USA/005210-001-R2/2025,3/2/25,1132,V3,A
